,Mean_biomass,Island_biomass__0,Island_biomass__1,Island_biomass__2,Island_biomass__3,Island_biomass__4,Island_biomass__5,Island_biomass__6,Island_biomass__7,Island_biomass__8,Island_biomass__9,Island_biomass__10,Island_biomass__11,Rat_effect,Structure,Hard_coral,Island_SD,Obs_sigma
0,2.715513778762706,2.9740295451839005,2.7214938199526566,2.874358303225374,2.579729955135248,2.567002518293038,3.0014367797670416,2.6832820176801153,2.3917922859112934,2.3414552689719583,2.483225889200425,2.9561465418013357,2.5550541671941556,0.3082524074199943,-0.2077842179328069,0.010330800687565485,0.6525413109597838,0.9752492906859568
1,2.3305402648448643,2.1779670130275712,2.194338396987224,2.6590828077793764,2.4271631129882576,2.4677172041598867,2.5451426947228377,2.475300680723331,1.7390599535395839,2.4875674974971584,2.6681076375847135,2.150211617677197,1.9349464645994832,-0.1740493929653115,-0.1977968320617483,0.02606152006261167,0.3043824478108816,0.8771789976967889
2,2.4136793378003447,2.281954190188778,2.5530826794241785,2.910187507930599,2.870592038668893,2.1616086643964456,2.6110894160390212,2.682705043169432,1.5153561582120925,2.350561233236181,2.837409663935,2.4580583269271945,1.7898509947835224,0.23643836539862917,-0.31905374077258913,0.026549333575819917,0.3672906571518549,0.8995197102804076
3,2.3889946379854377,2.495428664558435,2.237900031229738,2.452789963819315,2.26923449125296,2.397517237447481,2.423166877126385,2.512798116261052,2.6058950059559445,2.4366974739758818,2.1100157716976726,2.4255673296889015,2.4304217476351724,0.0975562379990926,-0.06211965265821979,0.016757655530659082,0.22648507303942045,0.9667217676482469
4,2.1746263070905685,2.3152232164865434,2.2614905560970087,2.3458969096836806,1.9975565917859064,2.3104528366172756,2.289205091534715,2.1003252643111665,1.7852415551429044,2.3326014227683993,2.475147586848447,2.0725983732589506,2.2460020337227333,0.23753708784907865,-0.4082278237259441,0.022134217890362382,0.1616365303154381,0.9760428911136867
5,2.1746263070905685,2.3152232164865434,2.2614905560970087,2.3458969096836806,1.9975565917859064,2.3104528366172756,2.289205091534715,2.1003252643111665,1.7852415551429044,2.3326014227683993,2.475147586848447,2.0725983732589506,2.2460020337227333,0.23753708784907865,-0.4082278237259441,0.022134217890362382,0.1616365303154381,0.9760428911136867
6,2.3132249298458802,2.371008208623637,2.359987254971154,2.4372461715073173,2.413616917428627,2.3493029090260045,2.5508352344068954,2.3673113503741896,2.4979545086465973,2.2763276615681347,2.1689345237810453,2.5904089967259063,1.8256211449969777,0.1389181943371929,-0.3291983253280708,0.02119481764542067,0.19408448195759692,0.9315382061736969
7,2.1820787170647398,2.1786239390832773,2.1095752332839295,2.2312984812101533,2.2526329116822406,2.1261086233525526,2.2605804531180302,2.525847049453897,2.1513230950787525,2.2016533492277985,2.5285496982752447,2.0276048643772886,2.422785332831818,0.6199043361689002,-0.07904255974973469,0.015179851949136798,0.18531109925307307,1.0903268929789318
8,2.2215709755173028,2.1946081263097907,2.16171307151882,2.3188069082702696,2.382163053980087,2.1571994215496444,2.178817489131753,2.4530863780045706,2.24427721263849,2.254495210237959,2.4035589840703233,2.116477913998042,2.366211970150051,0.5359775082329715,-0.00231042374801263,0.013141147513789274,0.1673149868108943,1.0904539140301521
9,2.2215709755173028,2.1946081263097907,2.16171307151882,2.3188069082702696,2.382163053980087,2.1571994215496444,2.178817489131753,2.4530863780045706,2.24427721263849,2.254495210237959,2.4035589840703233,2.116477913998042,2.366211970150051,0.5359775082329715,-0.00231042374801263,0.013141147513789274,0.1673149868108943,1.0904539140301521
